TEX2_HUMAN	TEX2
IGSF2_HUMAN	CD101
H6ST3_HUMAN	HS6ST3
X3CL1_HUMAN	CX3CL1
PPIP2_HUMAN	PSTPIP2
TA2R3_HUMAN	TAS2R3
ORC5_HUMAN	ORC5
STX2_HUMAN	STX2
G3P_HUMAN	GAPDH
CD3Z_HUMAN	CD247
CLCN3_HUMAN	CLCN3
RRAGA_HUMAN	RRAGA
NOE1_HUMAN	OLFM1
FBX21_HUMAN	FBXO21
ROM1_HUMAN	ROM1
LIGO1_HUMAN	LINGO1
GPC5C_HUMAN	GPRC5C
ASMT_HUMAN	ASMT
SEC20_HUMAN	BNIP1
LANC3_HUMAN	LANCL3
STAM1_HUMAN	STAM
ORNT2_HUMAN	SLC25A2
TPK1_HUMAN	TPK1
MPIP3_HUMAN	CDC25C
CENPX_HUMAN	CENPX
ADRB1_HUMAN	ADRB1
RIMS2_HUMAN	RIMS2
PK3CB_HUMAN	PIK3CB
IMB1_HUMAN	KPNB1
EHMT2_HUMAN	EHMT2
KCRB_HUMAN	CKB
COMD8_HUMAN	COMMD8
ARMC9_HUMAN	ARMC9
SYJ2B_HUMAN	SYNJ2BP
VAV2_HUMAN	VAV2
ZN335_HUMAN	ZNF335
CO039_HUMAN	C15orf39
IDH3B_HUMAN	IDH3B
LPAR3_HUMAN	LPAR3
ELMO1_HUMAN	ELMO1
REN3B_HUMAN	UPF3B
DLX1_HUMAN	DLX1
CNTRL_HUMAN	CNTRL
HXA1_HUMAN	HOXA1
DBND2_HUMAN	DBNDD2
OR5J2_HUMAN	OR5J2
DDR2_HUMAN	DDR2
COSA1_HUMAN	COL28A1
S15A4_HUMAN	SLC15A4
DEFI8_HUMAN	DEF8
CD79A_HUMAN	CD79A
EPHA8_HUMAN	EPHA8
CRFR1_HUMAN	CRHR1
CLK2_HUMAN	CLK2
MX1_HUMAN	MX1
ATOH8_HUMAN	ATOH8
ACSM4_HUMAN	ACSM4
AOC3_HUMAN	AOC3
DPP3_HUMAN	DPP3
DYH2_HUMAN	DNAH2
S35A5_HUMAN	SLC35A5
ASSY_HUMAN	ASS1
PIP_HUMAN	PIP
INT6_HUMAN	INTS6
RAB18_HUMAN	RAB18
RBM18_HUMAN	RBM18
RL3_HUMAN	RPL3
DZI1L_HUMAN	DZIP1L
O10H2_HUMAN	OR10H2
CALC_HUMAN	CALCA
ARK73_HUMAN	AKR7A3
BICD2_HUMAN	BICD2
ALG13_HUMAN	ALG13
COPT2_HUMAN	SLC31A2
ZN839_HUMAN	ZNF839
NKX28_HUMAN	NKX2-8
FCN2_HUMAN	FCN2
NRF1_HUMAN	NRF1
TADA1_HUMAN	TADA1
DBF4B_HUMAN	DBF4B
AQP1_HUMAN	AQP1
AL1L1_HUMAN	ALDH1L1
NAL12_HUMAN	NLRP12
PEPL_HUMAN	PPL
ZFN2B_HUMAN	ZFAND2B
CXB6_HUMAN	GJB6
NFYB_HUMAN	NFYB
H6ST2_HUMAN	HS6ST2
MK13_HUMAN	MAPK13
TNR1B_HUMAN	TNFRSF1B
EPB42_HUMAN	EPB42
FLI1_HUMAN	FLI1
S4A7_HUMAN	SLC4A7
MUC6_HUMAN	MUC6
LZTR1_HUMAN	LZTR1
HMGX4_HUMAN	HMGXB4
ANXA5_HUMAN	ANXA5
TRAF6_HUMAN	TRAF6
SYSM_HUMAN	SARS2
MT2_HUMAN	MT2A
CGL_HUMAN	CTH
K1C15_HUMAN	KRT15
ZFP28_HUMAN	ZFP28
SCAM3_HUMAN	SCAMP3
SWET1_HUMAN	SLC50A1
NFYA_HUMAN	NFYA
ARRD4_HUMAN	ARRDC4
NPFF2_HUMAN	NPFFR2
KHK_HUMAN	KHK
GSE1_HUMAN	GSE1
GLDN_HUMAN	GLDN
DDC_HUMAN	DDC
LX12B_HUMAN	ALOX12B
MKX_HUMAN	MKX
KANL2_HUMAN	KANSL2
PLCG2_HUMAN	PLCG2
CCNI_HUMAN	CCNI
DNER_HUMAN	DNER
TM11D_HUMAN	TMPRSS11D
V1AR_HUMAN	AVPR1A
RS27L_HUMAN	RPS27L
NAA15_HUMAN	NAA15
JPH3_HUMAN	JPH3
CRYAA_HUMAN	CRYAA
DZIP1_HUMAN	DZIP1
GMFG_HUMAN	GMFG
IFNA4_HUMAN	IFNA4
VKORL_HUMAN	VKORC1L1
AMPH_HUMAN	AMPH
MMP26_HUMAN	MMP26
NPHP1_HUMAN	NPHP1
COMD2_HUMAN	COMMD2
APEL_HUMAN	APLN
RRS1_HUMAN	RRS1
RM45_HUMAN	MRPL45
GLSK_HUMAN	GLS
AFF1_HUMAN	AFF1
CP11A_HUMAN	CYP11A1
HRK_HUMAN	HRK
LOX15_HUMAN	ALOX15
DFFB_HUMAN	DFFB
SCOT1_HUMAN	OXCT1
ENPP3_HUMAN	ENPP3
CCL13_HUMAN	CCL13
PTTG2_HUMAN	PTTG2
VAS1_HUMAN	ATP6AP1
HRH2_HUMAN	HRH2
EGLN3_HUMAN	EGLN3
O10AG_HUMAN	OR10AG1
GAN_HUMAN	GAN
KCNJ4_HUMAN	KCNJ4
NDK6_HUMAN	NME6
ATP4A_HUMAN	ATP4A
CALX_HUMAN	CANX
TSHR_HUMAN	TSHR
RBP1_HUMAN	RALBP1
RFX7_HUMAN	RFX7
HEMGN_HUMAN	HEMGN
CADH1_HUMAN	CDH1
NOTC2_HUMAN	NOTCH2
SDF1_HUMAN	CXCL12
PI2R_HUMAN	PTGIR
AT2A1_HUMAN	ATP2A1
ZN131_HUMAN	ZNF131
NUMA1_HUMAN	NUMA1
DNAI1_HUMAN	DNAI1
DUS15_HUMAN	DUSP15
PIGZ_HUMAN	PIGZ
CCAR2_HUMAN	CCAR2
ASCC2_HUMAN	ASCC2
LYOX_HUMAN	LOX
I18BP_HUMAN	IL18BP
PPAP_HUMAN	ACP3
SIX6_HUMAN	SIX6
LZIC_HUMAN	LZIC
PMS1_HUMAN	PMS1
CSN7B_HUMAN	COPS7B
ZSC20_HUMAN	ZSCAN20
TBL3_HUMAN	TBL3
GPC3_HUMAN	GPC3
BAZ2B_HUMAN	BAZ2B
ABLM2_HUMAN	ABLIM2
PITX2_HUMAN	PITX2
ZN135_HUMAN	ZNF135
RFIP2_HUMAN	RAB11FIP2
THOC5_HUMAN	THOC5
PRS23_HUMAN	PRSS23
SIR7_HUMAN	SIRT7
KC1E_HUMAN	CSNK1E
SPICE_HUMAN	SPICE1
HNF4A_HUMAN	HNF4A
O4F15_HUMAN	OR4F15
RENI_HUMAN	REN
TLR8_HUMAN	TLR8
MLXPL_HUMAN	MLXIPL
EPMIP_HUMAN	EPM2AIP1
TM131_HUMAN	TMEM131
JOS1_HUMAN	JOSD1
SAR1B_HUMAN	SAR1B
PRS4_HUMAN	PSMC1
DLL4_HUMAN	DLL4
UD16_HUMAN	UGT1A6
NU107_HUMAN	NUP107
SRSF4_HUMAN	SRSF4
SSRB_HUMAN	SSR2
UNK_HUMAN	UNK
DUS22_HUMAN	DUSP22
GLRX5_HUMAN	GLRX5
NUP50_HUMAN	NUP50
TRPC5_HUMAN	TRPC5
RGRF1_HUMAN	RASGRF1
NAV1_HUMAN	NAV1
TESK2_HUMAN	TESK2
FOXB1_HUMAN	FOXB1
DZIP3_HUMAN	DZIP3
ANKAR_HUMAN	ANKAR
B4GT6_HUMAN	B4GALT6
IF_HUMAN	CBLIF
UBXN6_HUMAN	UBXN6
MASP2_HUMAN	MASP2
FOLC_HUMAN	FPGS
GPR20_HUMAN	GPR20
ZN230_HUMAN	ZNF230
GPBP1_HUMAN	GPBP1
AKAP2_HUMAN	AKAP2
PIM3_HUMAN	PIM3
MECR_HUMAN	MECR
NDC80_HUMAN	NDC80
CP2C8_HUMAN	CYP2C8
PR38B_HUMAN	PRPF38B
PRDX4_HUMAN	PRDX4
F13A_HUMAN	F13A1
RNH2C_HUMAN	RNASEH2C
HSP72_HUMAN	HSPA2
SATB1_HUMAN	SATB1
TLE2_HUMAN	TLE2
PROZ_HUMAN	PROZ
K2C8_HUMAN	KRT8
SLX4I_HUMAN	SLX4IP
MAP1B_HUMAN	MAP1B
PK3CA_HUMAN	PIK3CA
S23A3_HUMAN	SLC23A3
SOLH2_HUMAN	SOHLH2
SEN34_HUMAN	TSEN34
LRBA_HUMAN	LRBA
STOM_HUMAN	STOM
UBXN4_HUMAN	UBXN4
VPS54_HUMAN	VPS54
NDUC1_HUMAN	NDUFC1
RHG19_HUMAN	ARHGAP19
FXRD1_HUMAN	FOXRED1
CHST6_HUMAN	CHST6
TVB2_HUMAN	TRBV2
CAHD1_HUMAN	CACHD1
CNOT1_HUMAN	CNOT1
CD5R1_HUMAN	CDK5R1
DUS8_HUMAN	DUSP8
SEC13_HUMAN	SEC13
E2F2_HUMAN	E2F2
RXFP2_HUMAN	RXFP2
MYH14_HUMAN	MYH14
CD3G_HUMAN	CD3G
GRK5_HUMAN	GRK5
NCK1_HUMAN	NCK1
PIGV_HUMAN	PIGV
SHLB1_HUMAN	SH3GLB1
PTH_HUMAN	PTRH1
M4A10_HUMAN	MS4A10
AINX_HUMAN	INA
CIP2A_HUMAN	CIP2A
SHBG_HUMAN	SHBG
TR13B_HUMAN	TNFRSF13B
COCA1_HUMAN	COL12A1
GET4_HUMAN	GET4
ZN136_HUMAN	ZNF136
RLA1_HUMAN	RPLP1
P2RY2_HUMAN	P2RY2
TTC38_HUMAN	TTC38
WDFY3_HUMAN	WDFY3
PIGA_HUMAN	PIGA
CATL1_HUMAN	CTSL
SMD2_HUMAN	SNRPD2
SG3A1_HUMAN	SCGB3A1
RRAGB_HUMAN	RRAGB
TRI10_HUMAN	TRIM10
RCC1_HUMAN	RCC1
DC1L2_HUMAN	DYNC1LI2
VTI1B_HUMAN	VTI1B
PLXA4_HUMAN	PLXNA4
PGH2_HUMAN	PTGS2
MEI1_HUMAN	MEI1
MED29_HUMAN	MED29
FAKD1_HUMAN	FASTKD1
POLI_HUMAN	POLI
ENTK_HUMAN	TMPRSS15
LMLN_HUMAN	LMLN
VIR_HUMAN	VIRMA
AATC_HUMAN	GOT1
LIF_HUMAN	LIF
CDT1_HUMAN	CDT1
PIT1_HUMAN	POU1F1
CA115_HUMAN	C1orf115
TRHDE_HUMAN	TRHDE
PP1A_HUMAN	PPP1CA
ARI3A_HUMAN	ARID3A
IHH_HUMAN	IHH
FA12_HUMAN	F12
ACM1_HUMAN	CHRM1
GNAS1_HUMAN	GNAS
NSE1_HUMAN	NSMCE1
KCJ14_HUMAN	KCNJ14
CLUS_HUMAN	CLU
CD70_HUMAN	CD70
ESTD_HUMAN	ESD
LAPM5_HUMAN	LAPTM5
PANK4_HUMAN	PANK4
GBRL2_HUMAN	GABARAPL2
S41A3_HUMAN	SLC41A3
MT1H_HUMAN	MT1H
VPP1_HUMAN	ATP6V0A1
PEX14_HUMAN	PEX14
FUT9_HUMAN	FUT9
GEMI5_HUMAN	GEMIN5
SHE_HUMAN	SHE
TGFI1_HUMAN	TGFB1I1
ADCY6_HUMAN	ADCY6
TBC17_HUMAN	TBC1D17
B4GT2_HUMAN	B4GALT2
RPB7_HUMAN	POLR2G
SDC4_HUMAN	SDC4
SUMF2_HUMAN	SUMF2
CYC_HUMAN	CYCS
PKHG4_HUMAN	PLEKHG4
SESQ2_HUMAN	PHETA2
KCNQ2_HUMAN	KCNQ2
BRD8_HUMAN	BRD8
KCNF1_HUMAN	KCNF1
SIAL_HUMAN	IBSP
O51M1_HUMAN	OR51M1
ST2B1_HUMAN	SULT2B1
CBWD5_HUMAN	CBWD5
MC3R_HUMAN	MC3R
DERM_HUMAN	DPT
C11B2_HUMAN	CYP11B2
MARE3_HUMAN	MAPRE3
DOHH_HUMAN	DOHH
PA2GF_HUMAN	PLA2G2F
P5CR2_HUMAN	PYCR2
EXOS6_HUMAN	EXOSC6
CDS1_HUMAN	CDS1
MSMO1_HUMAN	MSMO1
CLD1_HUMAN	CLDN1
DOC10_HUMAN	DOCK10
BCL6_HUMAN	BCL6
LYAR_HUMAN	LYAR
CYTM_HUMAN	CST6
KCIP2_HUMAN	KCNIP2
S61A2_HUMAN	SEC61A2
SCN3B_HUMAN	SCN3B
EF1G_HUMAN	EEF1G
ZDHC6_HUMAN	ZDHHC6
RECQ4_HUMAN	RECQL4
PRP4B_HUMAN	PRPF4B
RCAN2_HUMAN	RCAN2
MRP9_HUMAN	ABCC12
UBN2_HUMAN	UBN2
MTOR_HUMAN	MTOR
PGCA_HUMAN	ACAN
SP1_HUMAN	SP1
CERS6_HUMAN	CERS6
LRP10_HUMAN	LRP10
TSN3_HUMAN	TSPAN3
TA2R7_HUMAN	TAS2R7
DUS3_HUMAN	DUSP3
AP4S1_HUMAN	AP4S1
LERL1_HUMAN	LEPROTL1
RFX1_HUMAN	RFX1
PLXA1_HUMAN	PLXNA1
ZRAB2_HUMAN	ZRANB2
N4BP2_HUMAN	N4BP2
CASK_HUMAN	CSN3
ZN267_HUMAN	ZNF267
RL39L_HUMAN	RPL39L
NEBL_HUMAN	NEBL
SIA8A_HUMAN	ST8SIA1
RBG10_HUMAN	RABGAP1L
GCSH_HUMAN	GCSH
LCE3B_HUMAN	LCE3B
DDX18_HUMAN	DDX18
WDR61_HUMAN	WDR61
RPAP3_HUMAN	RPAP3
RPH3L_HUMAN	RPH3AL
K2C75_HUMAN	KRT75
MLEC_HUMAN	MLEC
HEAT1_HUMAN	HEATR1
NDKA_HUMAN	NME1
SP4_HUMAN	SP4
HACD2_HUMAN	HACD2
B3GT5_HUMAN	B3GALT5
THAS_HUMAN	TBXAS1
SPO11_HUMAN	SPO11
F135B_HUMAN	FAM135B
CCNF_HUMAN	CCNF
DNJB9_HUMAN	DNAJB9
UTP20_HUMAN	UTP20
RBL2B_HUMAN	RABL2B
NK2R_HUMAN	TACR2
HMGB4_HUMAN	HMGB4
MTF1_HUMAN	MTF1
DPM1_HUMAN	DPM1
RS2_HUMAN	RPS2
ARL4A_HUMAN	ARL4A
SYPH_HUMAN	SYP
ARL1_HUMAN	ARL1
FBX31_HUMAN	FBXO31
RAMP1_HUMAN	RAMP1
PLCB4_HUMAN	PLCB4
NMT1_HUMAN	NMT1
USB1_HUMAN	USB1
TECT2_HUMAN	TCTN2
DSG2_HUMAN	DSG2
DHX9_HUMAN	DHX9
ACTBL_HUMAN	ACTBL2
DHX37_HUMAN	DHX37
ZFHX3_HUMAN	ZFHX3
FA8_HUMAN	F8
PKCB1_HUMAN	ZMYND8
AKAP3_HUMAN	AKAP3
SERC1_HUMAN	SERINC1
FABP4_HUMAN	FABP4
NXPH1_HUMAN	NXPH1
RASF3_HUMAN	RASSF3
MBD5_HUMAN	MBD5
PACA_HUMAN	ADCYAP1
RGPA1_HUMAN	RALGAPA1
STAC2_HUMAN	STAC2
S18L2_HUMAN	SS18L2
AT1A2_HUMAN	ATP1A2
O14AG_HUMAN	OR14A16
FADD_HUMAN	FADD
MUC13_HUMAN	MUC13
GDIA_HUMAN	GDI1
DDX60_HUMAN	DDX60
A1CF_HUMAN	A1CF
CODA1_HUMAN	COL13A1
IPO5_HUMAN	IPO5
KLF7_HUMAN	KLF7
ZNF3_HUMAN	ZNF3
TPPC9_HUMAN	TRAPPC9
PSPC1_HUMAN	PSPC1
DNJA4_HUMAN	DNAJA4
VASN_HUMAN	VASN
WNT4_HUMAN	WNT4
HOOK3_HUMAN	HOOK3
SPT22_HUMAN	SPATA22
H2A2A_HUMAN	H2AC18
H2A2A_HUMAN	H2AC19
B4GT3_HUMAN	B4GALT3
ZN649_HUMAN	ZNF649
FATE1_HUMAN	FATE1
VGFR1_HUMAN	FLT1
TNR16_HUMAN	NGFR
MCEE_HUMAN	MCEE
CYTC_HUMAN	CST3
SIMC1_HUMAN	SIMC1
CSKP_HUMAN	CASK
MYH15_HUMAN	MYH15
TMX1_HUMAN	TMX1
ZN740_HUMAN	ZNF740
THRB_HUMAN	F2
UCP3_HUMAN	UCP3
HAVR2_HUMAN	HAVCR2
TCAL5_HUMAN	TCEAL5
TCRG1_HUMAN	TCERG1
TRI26_HUMAN	TRIM26
COPRS_HUMAN	COPRS
TM50A_HUMAN	TMEM50A
MET25_HUMAN	METTL25
S1PR1_HUMAN	S1PR1
ZBED2_HUMAN	ZBED2
CEBPD_HUMAN	CEBPD
GSH0_HUMAN	GCLM
GNRHR_HUMAN	GNRHR
CLM8_HUMAN	CD300A
NDKM_HUMAN	NME4
FGF23_HUMAN	FGF23
CDKA1_HUMAN	CDK2AP1
B2L10_HUMAN	BCL2L10
APBB1_HUMAN	APBB1
KCJ15_HUMAN	KCNJ15
ASCL3_HUMAN	ASCL3
CCL16_HUMAN	CCL16
RBBP5_HUMAN	RBBP5
GA45A_HUMAN	GADD45A
HXA5_HUMAN	HOXA5
BASI_HUMAN	BSG
OAS2_HUMAN	OAS2
NPY1R_HUMAN	NPY1R
MGMT_HUMAN	MGMT
MKNK1_HUMAN	MKNK1
CXXC5_HUMAN	CXXC5
Q6NW12_HUMAN	TANK
ATS10_HUMAN	ADAMTS10
PTGR1_HUMAN	PTGR1
FRMD5_HUMAN	FRMD5
K1107_HUMAN	KIAA1107
STEA3_HUMAN	STEAP3
CRBB1_HUMAN	CRYBB1
DPYL1_HUMAN	CRMP1
FBXL5_HUMAN	FBXL5
RIMS4_HUMAN	RIMS4
F1142_HUMAN	FAM114A2
KSR2_HUMAN	KSR2
ZDHC3_HUMAN	ZDHHC3
ELOC_HUMAN	ELOC
TERF1_HUMAN	TERF1
ATL2_HUMAN	ADAMTSL2
GLT11_HUMAN	GALNT11
PRP17_HUMAN	CDC40
PEX7_HUMAN	PEX7
SMCA4_HUMAN	SMARCA4
HAOX1_HUMAN	HAO1
OR4CF_HUMAN	OR4C15
MATN3_HUMAN	MATN3
ZFR_HUMAN	ZFR
FCRL4_HUMAN	FCRL4
BT3L4_HUMAN	BTF3L4
FN3K_HUMAN	FN3K
STK10_HUMAN	STK10
AGO1_HUMAN	AGO1
RL23_HUMAN	RPL23
MUS81_HUMAN	MUS81
GMPR2_HUMAN	GMPR2
S12A4_HUMAN	SLC12A4
SPR1A_HUMAN	SPRR1A
TESK1_HUMAN	TESK1
ZIC1_HUMAN	ZIC1
GSTP1_HUMAN	GSTP1
SMAP1_HUMAN	SMAP1
OGFD2_HUMAN	OGFOD2
O52E6_HUMAN	OR52E6
RMI2_HUMAN	RMI2
O10AD_HUMAN	OR10AD1
TRM13_HUMAN	TRMT13
AT2B2_HUMAN	ATP2B2
KR107_HUMAN	KRTAP10-7
GPT2L_HUMAN	GPATCH2L
P4K2A_HUMAN	PI4K2A
SPB13_HUMAN	SERPINB13
Q6P3U7_HUMAN	RXRA
MOV10_HUMAN	MOV10
BCL7A_HUMAN	BCL7A
ACHB3_HUMAN	CHRNB3
RPAB2_HUMAN	POLR2F
PRPS1_HUMAN	PRPS1
EPHB6_HUMAN	EPHB6
RAPSN_HUMAN	RAPSN
SOX_HUMAN	PIPOX
RAP1B_HUMAN	RAP1B
HAUS1_HUMAN	HAUS1
WNT8B_HUMAN	WNT8B
ERH_HUMAN	ERH
TMED9_HUMAN	TMED9
HSP13_HUMAN	HSPA13
NAT14_HUMAN	NAT14
CCDC8_HUMAN	CCDC8
WTIP_HUMAN	WTIP
GNA13_HUMAN	GNA13
A16L1_HUMAN	ATG16L1
RS30_HUMAN	FAU
O10H4_HUMAN	OR10H4
LMTK2_HUMAN	LMTK2
PLPL4_HUMAN	PNPLA4
PPR26_HUMAN	PPP1R26
OR7G3_HUMAN	OR7G3
PP2AB_HUMAN	PPP2CB
ODPX_HUMAN	PDHX
DC1I2_HUMAN	DYNC1I2
ELOV6_HUMAN	ELOVL6
PACN3_HUMAN	PACSIN3
IPIL1_HUMAN	ITPRIPL1
FGF7_HUMAN	FGF7
TPC2L_HUMAN	TRAPPC2L
TISB_HUMAN	ZFP36L1
UBX10_HUMAN	UBXN10
U2AFM_HUMAN	ZRSR2
MYBA_HUMAN	MYBL1
FLIP1_HUMAN	FILIP1
GNAQ_HUMAN	GNAQ
NEPR1_HUMAN	CNEP1R1
IOD3_HUMAN	DIO3
APR_HUMAN	PMAIP1
CLGN_HUMAN	CLGN
TNR6B_HUMAN	TNRC6B
OPRK_HUMAN	OPRK1
CXCR4_HUMAN	CXCR4
FHL1_HUMAN	FHL1
RS29_HUMAN	RPS29
PTPRM_HUMAN	PTPRM
CTF1_HUMAN	CTF1
DCTD_HUMAN	DCTD
OPSB_HUMAN	OPN1SW
USF1_HUMAN	USF1
NGN3_HUMAN	NEUROG3
PLPL8_HUMAN	PNPLA8
CK5P2_HUMAN	CDK5RAP2
SPI1_HUMAN	SPI1
UBP10_HUMAN	USP10
NALP5_HUMAN	NLRP5
FANCF_HUMAN	FANCF
MI4GD_HUMAN	MIF4GD
NFE2_HUMAN	NFE2
ACM2_HUMAN	CHRM2
K1522_HUMAN	KIAA1522
B4GT1_HUMAN	B4GALT1
ING3_HUMAN	ING3
PSB5_HUMAN	PSMB5
KCNA6_HUMAN	KCNA6
WDR59_HUMAN	WDR59
FGL2_HUMAN	FGL2
GUC2B_HUMAN	GUCA2B
ZN574_HUMAN	ZNF574
TF7L2_HUMAN	TCF7L2
INSRR_HUMAN	INSRR
PH4H_HUMAN	PAH
CE57L_HUMAN	CEP57L1
STMN3_HUMAN	STMN3
RING1_HUMAN	RING1
PLDX1_HUMAN	PLXDC1
S22AC_HUMAN	SLC22A12
GCP2_HUMAN	TUBGCP2
POGK_HUMAN	POGK
TOPZ1_HUMAN	TOPAZ1
TPM3_HUMAN	TPM3
BT3A1_HUMAN	BTN3A1
SH21A_HUMAN	SH2D1A
IDI1_HUMAN	IDI1
MTMR2_HUMAN	MTMR2
BCD1_HUMAN	ZNHIT6
O4A16_HUMAN	OR4A16
YAF2_HUMAN	YAF2
SE1L3_HUMAN	SEL1L3
HDAC8_HUMAN	HDAC8
GPR17_HUMAN	GPR17
BUD31_HUMAN	BUD31
ACHD_HUMAN	CHRND
GBG8_HUMAN	GNG8
K1C28_HUMAN	KRT28
SYDM_HUMAN	DARS2
O5AP2_HUMAN	OR5AP2
CHAD_HUMAN	CHAD
KIBRA_HUMAN	WWC1
ECHD2_HUMAN	ECHDC2
GAB1_HUMAN	GAB1
FBX17_HUMAN	FBXO17
ESPL1_HUMAN	ESPL1
FBXL6_HUMAN	FBXL6
CUED1_HUMAN	CUEDC1
PHP14_HUMAN	PHPT1
CPT2_HUMAN	CPT2
SAS10_HUMAN	UTP3
RAD21_HUMAN	RAD21
CENPN_HUMAN	CENPN
CXCR6_HUMAN	CXCR6
GLCE_HUMAN	GLCE
VEGFC_HUMAN	VEGFC
OR8U1_HUMAN	OR8U1
DOPD_HUMAN	DDT
ADAM2_HUMAN	ADAM2
ZFP91_HUMAN	ZFP91
VPS4B_HUMAN	VPS4B
SELH_HUMAN	SELENOH
CBWD1_HUMAN	CBWD1
SAMP_HUMAN	APCS
AIDA_HUMAN	AIDA
ST7_HUMAN	ST7
IF4A3_HUMAN	EIF4A3
ZN792_HUMAN	ZNF792
KBTB3_HUMAN	KBTBD3
LOXL1_HUMAN	LOXL1
HAIR_HUMAN	HR
IKBE_HUMAN	NFKBIE
MIRO1_HUMAN	RHOT1
RM09_HUMAN	MRPL9
OSTA_HUMAN	SLC51A
SO2B1_HUMAN	SLCO2B1
ILF3_HUMAN	ILF3
DIXC1_HUMAN	DIXDC1
TM248_HUMAN	TMEM248
SATT_HUMAN	SLC1A4
LFA3_HUMAN	CD58
I17RC_HUMAN	IL17RC
SIR3_HUMAN	SIRT3
NACAM_HUMAN	NACA
ACMSD_HUMAN	ACMSD
NVL_HUMAN	NVL
SREK1_HUMAN	SREK1
BOLA1_HUMAN	BOLA1
CK068_HUMAN	C11orf68
CCR9_HUMAN	CCR9
PCGF3_HUMAN	PCGF3
ARI4B_HUMAN	ARID4B
DGCR8_HUMAN	DGCR8
YLPM1_HUMAN	YLPM1
MMS19_HUMAN	MMS19
JPH2_HUMAN	JPH2
PHF23_HUMAN	PHF23
UBIP1_HUMAN	UBP1
TCF19_HUMAN	TCF19
MYNN_HUMAN	MYNN
DLRB1_HUMAN	DYNLRB1
PA2GD_HUMAN	PLA2G2D
RBMS3_HUMAN	RBMS3
LIN7B_HUMAN	LIN7B
NEUR1_HUMAN	NEU1
ZBT14_HUMAN	ZBTB14
NRSN2_HUMAN	NRSN2
IGS21_HUMAN	IGSF21
STML3_HUMAN	STOML3
ZN789_HUMAN	ZNF789
MCL1_HUMAN	MCL1
ACHB2_HUMAN	CHRNB2
RTEL1_HUMAN	RTEL1
IKIP_HUMAN	IKBIP
PNO1_HUMAN	PNO1
PPRC1_HUMAN	PPRC1
KCNG2_HUMAN	KCNG2
SPA24_HUMAN	SPATA24
RM28_HUMAN	MRPL28
PLCE1_HUMAN	PLCE1
APRV1_HUMAN	ASPRV1
SL9A4_HUMAN	SLC9A4
LRP11_HUMAN	LRP11
DNJC7_HUMAN	DNAJC7
ANK3_HUMAN	ANK3
FOXC2_HUMAN	FOXC2
NOL4_HUMAN	NOL4
IFNA5_HUMAN	IFNA5
AKIP1_HUMAN	AKIP1
CATA_HUMAN	CAT
PIWL2_HUMAN	PIWIL2
TNKS2_HUMAN	TNKS2
ZPR1_HUMAN	ZPR1
DCTN4_HUMAN	DCTN4
PCKGC_HUMAN	PCK1
CD27_HUMAN	CD27
TFF2_HUMAN	TFF2
ATG12_HUMAN	ATG12
FBF1_HUMAN	FBF1
CXA5_HUMAN	GJA5
KI13B_HUMAN	KIF13B
BAAT_HUMAN	BAAT
MARH6_HUMAN	MARCHF6
PLXA2_HUMAN	PLXNA2
CCG8_HUMAN	CACNG8
CRCM_HUMAN	MCC
OR8I2_HUMAN	OR8I2
TRAF4_HUMAN	TRAF4
GLCTK_HUMAN	GLYCTK
AF17_HUMAN	MLLT6
ZC21C_HUMAN	ZC2HC1C
NFH_HUMAN	NEFH
HXC6_HUMAN	HOXC6
P2Y14_HUMAN	P2RY14
ZDHC9_HUMAN	ZDHHC9
EXOS1_HUMAN	EXOSC1
MCM4_HUMAN	MCM4
V2R_HUMAN	AVPR2
D107A_HUMAN	DEFB107A
D107A_HUMAN	DEFB107B
TCPH_HUMAN	CCT7
AL9A1_HUMAN	ALDH9A1
MOB3A_HUMAN	MOB3A
ETV3_HUMAN	ETV3
GSTT1_HUMAN	GSTT1
CCD89_HUMAN	CCDC89
ARHGH_HUMAN	ARHGEF17
CIB2_HUMAN	CIB2
KCNH7_HUMAN	KCNH7
T22D1_HUMAN	TSC22D1
CD123_HUMAN	CDC123
PINX1_HUMAN	PINX1
BTBD6_HUMAN	BTBD6
MKS1_HUMAN	MKS1
FINC_HUMAN	FN1
SDC1_HUMAN	SDC1
MARCO_HUMAN	MARCO
GNA11_HUMAN	GNA11
BIK_HUMAN	BIK
UBC12_HUMAN	UBE2M
GAB3_HUMAN	GAB3
ARHG1_HUMAN	ARHGEF1
BBC3B_HUMAN	BBC3
YTHD2_HUMAN	YTHDF2
HHIP_HUMAN	HHIP
ABCF3_HUMAN	ABCF3
CNDD3_HUMAN	NCAPD3
CAC1I_HUMAN	CACNA1I
GAS1_HUMAN	GAS1
BL1S5_HUMAN	BLOC1S5
DRA_HUMAN	HLA-DRA
AGO2_HUMAN	AGO2
ZN140_HUMAN	ZNF140
ZN711_HUMAN	ZNF711
FNBP1_HUMAN	FNBP1
KRT35_HUMAN	KRT35
SOCS2_HUMAN	SOCS2
CCNA2_HUMAN	CCNA2
MTMR8_HUMAN	MTMR8
NUBP1_HUMAN	NUBP1
CDC23_HUMAN	CDC23
TGDS_HUMAN	TGDS
ZN397_HUMAN	ZNF397
ZNF44_HUMAN	ZNF44
EVI2A_HUMAN	EVI2A
UBAP2_HUMAN	UBAP2
FIZ1_HUMAN	FIZ1
