"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.696287"	"lymph"	1.53e-21	5.637860451	"dbEST"
"Hs.6278"	"lymph"	4.66e-22	4.194686091	"dbEST"
"Hs.567416"	"lymph"	4.61e-22	6.791362112	"dbEST"
"Hs.469154"	"lymph"	4.05e-22	5.627693367	"dbEST"
"Hs.71040"	"lymph"	3.83e-22	5.690123438	"dbEST"
"Hs.266331"	"lymph"	3.41e-22	5.646925657	"dbEST"
"Hs.631661"	"lymph"	2.47e-22	5.527097673	"dbEST"
"Hs.591586"	"lymph"	1.43e-22	6.620169002	"dbEST"
"Hs.655201"	"lymph"	7.58e-23	4.662796317	"dbEST"
"Hs.208912"	"lymph"	3.77e-23	6.555388118	"dbEST"
"Hs.146591"	"lymph"	2.45e-23	4.615571269	"dbEST"
"Hs.162397"	"lymph"	2.03e-23	6.400136822	"dbEST"
"Hs.460499"	"lymph"	1.04e-23	5.733256557	"dbEST"
"Hs.4747"	"lymph"	1.6e-24	5.24009568	"dbEST"
"Hs.78880"	"lymph"	1.57e-24	6.438541916	"dbEST"
"Hs.22678"	"lymph"	1.16e-24	6.519544055	"dbEST"
"Hs.49614"	"lymph"	9.84e-25	6.725575522	"dbEST"
"Hs.654506"	"lymph"	4.07e-25	5.382089756	"dbEST"
"Hs.533262"	"lymph"	3.68e-25	6.247647909	"dbEST"
"Hs.534350"	"lymph"	2.34e-26	4.269760597	"dbEST"
"Hs.30345"	"lymph"	1.02e-26	5.692795268	"dbEST"
"Hs.489207"	"lymph"	5.91e-27	4.114283023	"dbEST"
"Hs.437905"	"lymph"	4.67e-27	4.078320234	"dbEST"
"Hs.462640"	"lymph"	3.04e-27	6.073379441	"dbEST"
"Hs.466044"	"lymph"	1.78e-27	5.28182029	"dbEST"
"Hs.713632"	"lymph"	1.24e-27	6.374794293	"dbEST"
"Hs.514012"	"lymph"	2.02e-29	6.21975776	"dbEST"
"Hs.515122"	"lymph"	5.22e-30	4.686246388	"dbEST"
"Hs.621768"	"lymph"	2.51e-30	7.063879441	"dbEST"
"Hs.654525"	"lymph"	2.45e-30	5.2784693	"dbEST"
"Hs.473893"	"lymph"	1.56e-30	4.594173949	"dbEST"
"Hs.163451"	"lymph"	2.36e-32	5.343970496	"dbEST"
"Hs.315137"	"lymph"	1.31e-32	5.043639356	"dbEST"
"Hs.130712"	"lymph"	9.73e-33	6.813713556	"dbEST"
"Hs.335918"	"lymph"	6.77e-33	4.364919894	"dbEST"
"Hs.398165"	"lymph"	1.28e-34	7.072427502	"dbEST"
"Hs.153629"	"lymph"	4.62e-35	6.074217517	"dbEST"
"Hs.597526"	"lymph"	1.91e-37	6.808597079	"dbEST"
"Hs.335084"	"lymph"	2.06e-38	5.878772784	"dbEST"
"Hs.583896"	"lymph"	5.02e-41	7.058656178	"dbEST"
