"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.656257"	"spleen"	1.66e-09	4.894191701	"dbEST"
"Hs.658625"	"spleen"	1.66e-09	6.170027957	"dbEST"
"Hs.720489"	"spleen"	1.66e-09	5.668415182	"dbEST"
"Hs.668596"	"spleen"	1.29e-09	4.063126756	"dbEST"
"Hs.508623"	"spleen"	1.2e-09	4.084722746	"dbEST"
"Hs.546304"	"spleen"	1.2e-09	5.414152975	"dbEST"
"Hs.596282"	"spleen"	1.2e-09	4.841090838	"dbEST"
"Hs.594098"	"spleen"	1.15e-09	4.944223933	"dbEST"
"Hs.656283"	"spleen"	9.36e-10	5.537218178	"dbEST"
"Hs.658531"	"spleen"	9.36e-10	5.305099466	"dbEST"
"Hs.660237"	"spleen"	9.36e-10	6.140698225	"dbEST"
"Hs.715716"	"spleen"	9.36e-10	6.126044494	"dbEST"
"Hs.444593"	"spleen"	8.09e-10	5.244284572	"dbEST"
"Hs.656347"	"spleen"	7.4e-10	4.288135252	"dbEST"
"Hs.105448"	"spleen"	7.12e-10	4.112780326	"dbEST"
"Hs.128770"	"spleen"	7.12e-10	4.452934152	"dbEST"
"Hs.661765"	"spleen"	5.4e-10	6.195323572	"dbEST"
"Hs.517991"	"spleen"	5.39e-10	4.120924636	"dbEST"
"Hs.658396"	"spleen"	5.39e-10	4.147846047	"dbEST"
"Hs.631263"	"spleen"	5.11e-10	5.133744991	"dbEST"
"Hs.633436"	"spleen"	5.11e-10	6.298074076	"dbEST"
"Hs.656317"	"spleen"	5.11e-10	6.065055439	"dbEST"
"Hs.658264"	"spleen"	5.11e-10	4.806293854	"dbEST"
"Hs.658291"	"spleen"	5.11e-10	6.232300325	"dbEST"
"Hs.668089"	"spleen"	5.11e-10	4.84379502	"dbEST"
"Hs.682654"	"spleen"	5.11e-10	6.413170127	"dbEST"
"Hs.687300"	"spleen"	5.11e-10	6.111247693	"dbEST"
"Hs.687379"	"spleen"	5.11e-10	4.241291558	"dbEST"
"Hs.696561"	"spleen"	5.11e-10	4.336127863	"dbEST"
"Hs.655785"	"spleen"	3.77e-10	4.862999802	"dbEST"
"Hs.687438"	"spleen"	3.54e-10	4.641105541	"dbEST"
"Hs.697258"	"spleen"	3.54e-10	5.46600739	"dbEST"
"Hs.369297"	"spleen"	3.43e-10	4.535293969	"dbEST"
"Hs.596153"	"spleen"	3.03e-10	6.36115195	"dbEST"
"Hs.633041"	"spleen"	3.03e-10	5.380393787	"dbEST"
"Hs.677398"	"spleen"	3.03e-10	6.628408699	"dbEST"
"Hs.655899"	"spleen"	2.68e-10	5.404447488	"dbEST"
"Hs.656268"	"spleen"	2.68e-10	5.320022277	"dbEST"
"Hs.656329"	"spleen"	2.68e-10	4.886072222	"dbEST"
"Hs.656333"	"spleen"	2.68e-10	5.113142545	"dbEST"
"Hs.664613"	"spleen"	2.68e-10	5.290121948	"dbEST"
"Hs.682014"	"spleen"	2.68e-10	5.374465664	"dbEST"
"Hs.687369"	"spleen"	2.68e-10	5.700299727	"dbEST"
"Hs.693806"	"spleen"	2.68e-10	6.112705658	"dbEST"
"Hs.706648"	"spleen"	2.68e-10	5.946268481	"dbEST"
"Hs.729217"	"spleen"	2.68e-10	5.47379394	"dbEST"
"Hs.657377"	"spleen"	2.46e-10	4.405224269	"dbEST"
"Hs.729396"	"spleen"	2.32e-10	5.557747938	"dbEST"
"Hs.14794"	"spleen"	1.56e-10	5.083509854	"dbEST"
"Hs.37890"	"spleen"	1.53e-10	4.523188308	"dbEST"
"Hs.617633"	"spleen"	1.49e-10	6.235562964	"dbEST"
"Hs.163914"	"spleen"	1.35e-10	4.816549591	"dbEST"
"Hs.17892"	"spleen"	1.35e-10	5.837987575	"dbEST"
"Hs.19985"	"spleen"	1.35e-10	6.107205303	"dbEST"
"Hs.655486"	"spleen"	1.35e-10	5.870890463	"dbEST"
"Hs.656225"	"spleen"	1.35e-10	6.346006002	"dbEST"
"Hs.656363"	"spleen"	1.35e-10	5.272428948	"dbEST"
"Hs.656530"	"spleen"	1.35e-10	6.028965514	"dbEST"
"Hs.658232"	"spleen"	1.35e-10	6.027745783	"dbEST"
"Hs.658483"	"spleen"	1.35e-10	6.193745392	"dbEST"
"Hs.658780"	"spleen"	1.35e-10	6.359481467	"dbEST"
"Hs.658961"	"spleen"	1.35e-10	6.115503469	"dbEST"
"Hs.659227"	"spleen"	1.35e-10	4.630855772	"dbEST"
"Hs.660286"	"spleen"	1.35e-10	6.290103543	"dbEST"
"Hs.670473"	"spleen"	1.35e-10	5.434434346	"dbEST"
"Hs.687220"	"spleen"	1.35e-10	5.837987575	"dbEST"
"Hs.687808"	"spleen"	1.35e-10	5.29200925	"dbEST"
"Hs.689881"	"spleen"	1.35e-10	5.324133001	"dbEST"
"Hs.690151"	"spleen"	1.35e-10	6.365418113	"dbEST"
"Hs.698624"	"spleen"	1.35e-10	5.461839493	"dbEST"
"Hs.528087"	"spleen"	1e-10	4.850319939	"dbEST"
"Hs.180284"	"spleen"	9.07e-11	4.355535387	"dbEST"
"Hs.713619"	"spleen"	9.07e-11	5.000377074	"dbEST"
"Hs.110524"	"spleen"	6.42e-11	5.942832298	"dbEST"
"Hs.145911"	"spleen"	6.42e-11	4.789053371	"dbEST"
"Hs.182137"	"spleen"	6.42e-11	6.058019017	"dbEST"
"Hs.568230"	"spleen"	6.42e-11	6.238728077	"dbEST"
"Hs.593732"	"spleen"	6.42e-11	5.612551465	"dbEST"
"Hs.617817"	"spleen"	6.42e-11	6.340951916	"dbEST"
"Hs.624078"	"spleen"	6.42e-11	6.008964582	"dbEST"
"Hs.655791"	"spleen"	6.42e-11	6.183874604	"dbEST"
"Hs.656016"	"spleen"	6.42e-11	6.084415192	"dbEST"
"Hs.656062"	"spleen"	6.42e-11	6.11642524	"dbEST"
"Hs.656115"	"spleen"	6.42e-11	5.924074764	"dbEST"
"Hs.656342"	"spleen"	6.42e-11	4.981538707	"dbEST"
"Hs.656484"	"spleen"	6.42e-11	4.682393324	"dbEST"
"Hs.658631"	"spleen"	6.42e-11	4.308049535	"dbEST"
"Hs.658732"	"spleen"	6.42e-11	5.97986767	"dbEST"
"Hs.664625"	"spleen"	6.42e-11	5.873502438	"dbEST"
