"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.440729"	"testis"	6.45e-10	5.880922932	"dbEST"
"Hs.631804"	"testis"	6.41e-10	5.563926405	"dbEST"
"Hs.467981"	"testis"	5.72e-10	5.103574457	"dbEST"
"Hs.632306"	"testis"	5.55e-10	4.443404624	"dbEST"
"Hs.497951"	"testis"	5.01e-10	4.447640727	"dbEST"
"Hs.368382"	"testis"	4.91e-10	5.806034399	"dbEST"
"Hs.437141"	"testis"	4.91e-10	6.330572682	"dbEST"
"Hs.130054"	"testis"	3.33e-10	6.520553731	"dbEST"
"Hs.647573"	"testis"	2.98e-10	5.212516065	"dbEST"
"Hs.129794"	"testis"	2.3e-10	6.837656984	"dbEST"
"Hs.177930"	"testis"	2.3e-10	6.825491613	"dbEST"
"Hs.348618"	"testis"	2.3e-10	4.068601275	"dbEST"
"Hs.380689"	"testis"	2.3e-10	6.99489878	"dbEST"
"Hs.494981"	"testis"	2.3e-10	6.257522374	"dbEST"
"Hs.632402"	"testis"	2.3e-10	5.521001264	"dbEST"
"Hs.128069"	"testis"	1.93e-10	6.898052836	"dbEST"
"Hs.259426"	"testis"	1.93e-10	5.594205207	"dbEST"
"Hs.288478"	"testis"	1.93e-10	6.597397676	"dbEST"
"Hs.388874"	"testis"	1.93e-10	6.927646348	"dbEST"
"Hs.147885"	"testis"	1.8e-10	5.758449183	"dbEST"
"Hs.446169"	"testis"	1.8e-10	7.048765703	"dbEST"
"Hs.540784"	"testis"	1.8e-10	7.048765703	"dbEST"
"Hs.649029"	"testis"	1.8e-10	5.884594361	"dbEST"
"Hs.662283"	"testis"	1.8e-10	6.510469812	"dbEST"
"Hs.662570"	"testis"	1.8e-10	6.339270487	"dbEST"
"Hs.662583"	"testis"	1.8e-10	6.841986963	"dbEST"
"Hs.729443"	"testis"	1.8e-10	7.006917028	"dbEST"
"Hs.97541"	"testis"	1.8e-10	6.671463486	"dbEST"
"Hs.98723"	"testis"	1.41e-10	6.228695436	"dbEST"
"Hs.256747"	"testis"	9.72e-11	4.707603016	"dbEST"
"Hs.412818"	"testis"	8.48e-11	5.524388251	"dbEST"
"Hs.98338"	"testis"	7.81e-11	4.839402415	"dbEST"
"Hs.128342"	"testis"	6.89e-11	6.903545845	"dbEST"
"Hs.351262"	"testis"	6.89e-11	6.342103781	"dbEST"
"Hs.432656"	"testis"	6.89e-11	4.236091497	"dbEST"
"Hs.443729"	"testis"	6.89e-11	6.496798933	"dbEST"
"Hs.211046"	"testis"	6.57e-11	6.92181112	"dbEST"
"Hs.307999"	"testis"	6.57e-11	6.569298153	"dbEST"
"Hs.652240"	"testis"	6.57e-11	6.926379539	"dbEST"
"Hs.667492"	"testis"	6.57e-11	6.926379539	"dbEST"
"Hs.723454"	"testis"	6.57e-11	6.661779631	"dbEST"
