"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.182014"	"thymus"	4.73e-65	6.070901819	"dbEST"
"Hs.274407"	"thymus"	1.72e-68	6.848490099	"dbEST"
"Hs.444247"	"thymus"	2.92e-69	6.298883464	"dbEST"
"Hs.20021"	"thymus"	1.14e-69	6.687821646	"dbEST"
"Hs.726506"	"thymus"	3.48e-71	6.636462112	"dbEST"
"Hs.101915"	"thymus"	2.35e-73	6.889661995	"dbEST"
"Hs.729486"	"thymus"	1.16e-76	6.606622875	"dbEST"
"Hs.496666"	"thymus"	2.61e-77	5.894548128	"dbEST"
"Hs.440932"	"thymus"	1.09e-79	4.803532645	"dbEST"
"Hs.58685"	"thymus"	9.77e-80	6.836554583	"dbEST"
"Hs.306412"	"thymus"	2.36e-80	6.765269121	"dbEST"
"Hs.73958"	"thymus"	1.19e-81	7.067215414	"dbEST"
"Hs.520313"	"thymus"	8.84e-82	5.554447841	"dbEST"
"Hs.534206"	"thymus"	6.56e-95	7.049836783	"dbEST"
"Hs.226390"	"thymus"	3.88e-95	4.091435881	"dbEST"
"Hs.533282"	"thymus"	7.09e-97	4.441568861	"dbEST"
"Hs.409563"	"thymus"	1.14e-105	6.673223157	"dbEST"
"Hs.714519"	"thymus"	3.66e-108	7.058520975	"dbEST"
"Hs.348609"	"thymus"	9.08e-119	6.22234339	"dbEST"
"Hs.382212"	"thymus"	5.59e-124	6.547012684	"dbEST"
"Hs.466039"	"thymus"	9.17e-125	6.359677361	"dbEST"
"Hs.517717"	"thymus"	5.34e-131	6.512914771	"dbEST"
"Hs.584801"	"thymus"	3.07e-142	5.128974936	"dbEST"
"Hs.1309"	"thymus"	5.31e-157	7.067107032	"dbEST"
"Hs.573153"	"thymus"	5.31e-162	6.89105587	"dbEST"
"Hs.517499"	"thymus"	4.53e-163	7.041555226	"dbEST"
"Hs.375957"	"thymus"	2.3e-173	5.990853992	"dbEST"
"Hs.386698"	"thymus"	9.71e-195	7.069270129	"dbEST"
"Hs.1310"	"thymus"	4.15e-289	7.071715272	"dbEST"
"Hs.470627"	"thymus"	5.98e-295	6.726263142	"dbEST"
"Hs.249217"	"thymus"	0	7.062707471	"dbEST"
"Hs.433732"	"thymus"	0	6.843723137	"dbEST"
"Hs.524488"	"thymus"	0	6.913671115	"dbEST"
"Hs.631659"	"thymus"	0	7.033964299	"dbEST"
"Hs.85258"	"thymus"	0	7.052213256	"dbEST"
