"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.524138"	"brain"	0.9086	NA	"TiSGeD"
"Hs.525205"	"brain"	0.9358	NA	"TiSGeD"
"Hs.527021"	"brain"	0.9382	NA	"TiSGeD"
"Hs.532316"	"brain"	0.9375	NA	"TiSGeD"
"Hs.534313"	"brain"	0.902	NA	"TiSGeD"
"Hs.536319"	"brain"	0.9834	NA	"TiSGeD"
"Hs.558334"	"brain"	0.9062	NA	"TiSGeD"
"Hs.559718"	"brain"	0.9859	NA	"TiSGeD"
"Hs.567255"	"brain"	0.9645	NA	"TiSGeD"
"Hs.567261"	"brain"	0.9999	NA	"TiSGeD"
"Hs.567424"	"brain"	0.9365	NA	"TiSGeD"
"Hs.584797"	"brain"	1	NA	"TiSGeD"
"Hs.591044"	"brain"	0.9816	NA	"TiSGeD"
"Hs.592182"	"brain"	0.9361	NA	"TiSGeD"
"Hs.597691"	"brain"	0.9104	NA	"TiSGeD"
"Hs.631654"	"brain"	0.9748	NA	"TiSGeD"
"Hs.632391"	"brain"	0.9755	NA	"TiSGeD"
"Hs.644697"	"brain"	0.9368	NA	"TiSGeD"
"Hs.647024"	"brain"	0.9517	NA	"TiSGeD"
"Hs.647078"	"brain"	0.9265	NA	"TiSGeD"
"Hs.647388"	"brain"	0.983	NA	"TiSGeD"
"Hs.651869"	"brain"	1	NA	"TiSGeD"
"Hs.653287"	"brain"	1	NA	"TiSGeD"
"Hs.654586"	"brain"	0.9764	NA	"TiSGeD"
"Hs.654709"	"brain"	0.9158	NA	"TiSGeD"
"Hs.706904"	"brain"	0.9888	NA	"TiSGeD"
"Hs.707990"	"brain"	0.9309	NA	"TiSGeD"
"Hs.713393"	"brain"	0.9549	NA	"TiSGeD"
"Hs.713605"	"brain"	0.9655	NA	"TiSGeD"
"Hs.716255"	"brain"	1	NA	"TiSGeD"
"Hs.719680"	"brain"	0.9762	NA	"TiSGeD"
"Hs.7235"	"brain"	0.9828	NA	"TiSGeD"
"Hs.724402"	"brain"	0.9655	NA	"TiSGeD"
"Hs.725992"	"brain"	0.9997	NA	"TiSGeD"
"Hs.728226"	"brain"	0.9198	NA	"TiSGeD"
"Hs.729005"	"brain"	0.9265	NA	"TiSGeD"
"Hs.73133"	"brain"	0.9854	NA	"TiSGeD"
"Hs.8004"	"brain"	0.9796	NA	"TiSGeD"
"Hs.8526"	"brain"	0.939	NA	"TiSGeD"
"Hs.90297"	"brain"	0.994	NA	"TiSGeD"
"Hs.90791"	"brain"	0.9491	NA	"TiSGeD"
"Hs.91622"	"brain"	0.9492	NA	"TiSGeD"
"Hs.91791"	"brain"	0.9878	NA	"TiSGeD"
"Hs.99141"	"brain"	0.9151	NA	"TiSGeD"
