"unigeneid"	"organ"	"pvalue"	"rzscore"	"source"
"Hs.532872"	"blood vessel"	1.85e-38	6.90245214	"dbEST"
"Hs.467759"	"blood vessel"	1.09e-38	5.004146006	"dbEST"
"Hs.166539"	"blood vessel"	3.53e-39	5.695207069	"dbEST"
"Hs.258314"	"blood vessel"	2.55e-39	5.265308916	"dbEST"
"Hs.707643"	"blood vessel"	1.45e-39	7.027409359	"dbEST"
"Hs.435326"	"blood vessel"	1.32e-39	5.047913142	"dbEST"
"Hs.675383"	"blood vessel"	9.49e-40	7.072260443	"dbEST"
"Hs.631805"	"blood vessel"	7.68e-40	7.067587164	"dbEST"
"Hs.6917"	"blood vessel"	4.2e-40	6.702541707	"dbEST"
"Hs.333400"	"blood vessel"	2.7e-40	7.072427502	"dbEST"
"Hs.568485"	"blood vessel"	2.7e-40	7.072427502	"dbEST"
"Hs.650148"	"blood vessel"	2.7e-40	7.072427502	"dbEST"
"Hs.676967"	"blood vessel"	2.7e-40	7.072427502	"dbEST"
"Hs.679599"	"blood vessel"	2.7e-40	7.072427502	"dbEST"
"Hs.567410"	"blood vessel"	2.51e-40	5.976205407	"dbEST"
"Hs.655782"	"blood vessel"	3.95e-41	4.499188458	"dbEST"
"Hs.674965"	"blood vessel"	1.35e-41	7.070735178	"dbEST"
"Hs.444301"	"blood vessel"	1.12e-41	6.790064463	"dbEST"
"Hs.655111"	"blood vessel"	1.12e-41	6.412988838	"dbEST"
"Hs.450772"	"blood vessel"	4.49e-42	6.232992927	"dbEST"
"Hs.659862"	"blood vessel"	3.86e-42	5.764892257	"dbEST"
"Hs.679603"	"blood vessel"	3.53e-42	7.072427502	"dbEST"
"Hs.679622"	"blood vessel"	3.53e-42	7.072427502	"dbEST"
"Hs.470804"	"blood vessel"	1.76e-42	5.503360631	"dbEST"
"Hs.679613"	"blood vessel"	1.69e-42	7.069099595	"dbEST"
"Hs.127530"	"blood vessel"	4.94e-43	6.663576731	"dbEST"
"Hs.671853"	"blood vessel"	4e-43	7.060665551	"dbEST"
"Hs.521759"	"blood vessel"	4.6e-44	7.072427502	"dbEST"
"Hs.435714"	"blood vessel"	3.88e-45	5.052121062	"dbEST"
"Hs.706952"	"blood vessel"	3.17e-45	6.38429929	"dbEST"
"Hs.679611"	"blood vessel"	2.68e-45	7.07032411	"dbEST"
"Hs.145111"	"blood vessel"	2.67e-45	7.071988652	"dbEST"
"Hs.729544"	"blood vessel"	1.99e-45	6.645816133	"dbEST"
"Hs.730083"	"blood vessel"	6.01e-46	7.072427502	"dbEST"
"Hs.477370"	"blood vessel"	5.95e-46	7.003176929	"dbEST"
"Hs.664011"	"blood vessel"	5.51e-46	6.972895593	"dbEST"
"Hs.98586"	"blood vessel"	2.99e-46	7.03817893	"dbEST"
"Hs.505327"	"blood vessel"	1.01e-46	4.381185206	"dbEST"
"Hs.132314"	"blood vessel"	4.49e-47	6.178206546	"dbEST"
"Hs.441926"	"blood vessel"	4.3e-47	6.823493197	"dbEST"
"Hs.615521"	"blood vessel"	2.17e-47	7.052245064	"dbEST"
"Hs.661709"	"blood vessel"	7.94e-48	6.866852125	"dbEST"
"Hs.3155"	"blood vessel"	7.84e-48	7.072427502	"dbEST"
"Hs.399958"	"blood vessel"	1.71e-48	7.043243309	"dbEST"
"Hs.333285"	"blood vessel"	5.29e-49	7.071660449	"dbEST"
"Hs.259046"	"blood vessel"	3.41e-49	6.733982419	"dbEST"
"Hs.570731"	"blood vessel"	1.02e-49	7.072427502	"dbEST"
"Hs.144769"	"blood vessel"	3.69e-50	7.072399777	"dbEST"
"Hs.571725"	"blood vessel"	3.69e-50	7.072262107	"dbEST"
"Hs.614612"	"blood vessel"	3.69e-50	7.071682514	"dbEST"
"Hs.129944"	"blood vessel"	7.46e-51	6.938085939	"dbEST"
"Hs.657067"	"blood vessel"	2.34e-51	6.816352463	"dbEST"
"Hs.496622"	"blood vessel"	1.72e-51	4.048415982	"dbEST"
"Hs.334107"	"blood vessel"	1.74e-53	7.072427502	"dbEST"
"Hs.547537"	"blood vessel"	1.74e-53	7.072427502	"dbEST"
"Hs.679606"	"blood vessel"	1.74e-53	7.072427502	"dbEST"
"Hs.679747"	"blood vessel"	1.74e-53	7.072427502	"dbEST"
"Hs.161358"	"blood vessel"	1.37e-53	7.069290008	"dbEST"
"Hs.465413"	"blood vessel"	4.99e-54	4.449617981	"dbEST"
"Hs.178305"	"blood vessel"	2.41e-54	6.168687384	"dbEST"
"Hs.679602"	"blood vessel"	1.44e-54	7.070396765	"dbEST"
"Hs.464985"	"blood vessel"	7e-56	7.064814115	"dbEST"
"Hs.154829"	"blood vessel"	2.83e-56	7.070866564	"dbEST"
"Hs.652250"	"blood vessel"	2e-56	7.071925574	"dbEST"
"Hs.69293"	"blood vessel"	6.13e-57	4.880747535	"dbEST"
"Hs.334097"	"blood vessel"	2.97e-57	7.072427502	"dbEST"
"Hs.667747"	"blood vessel"	2.97e-57	7.072427502	"dbEST"
"Hs.414122"	"blood vessel"	1.87e-57	7.060566634	"dbEST"
"Hs.477126"	"blood vessel"	1.56e-57	5.380513919	"dbEST"
"Hs.493655"	"blood vessel"	7.6e-58	6.97943565	"dbEST"
"Hs.560805"	"blood vessel"	1.82e-58	6.722796764	"dbEST"
"Hs.726163"	"blood vessel"	5.22e-59	6.61833994	"dbEST"
"Hs.582532"	"blood vessel"	4.54e-59	7.069732443	"dbEST"
"Hs.378893"	"blood vessel"	4.15e-59	6.871987584	"dbEST"
"Hs.552028"	"blood vessel"	3.88e-59	7.072427502	"dbEST"
"Hs.655675"	"blood vessel"	4.76e-60	7.048016232	"dbEST"
"Hs.333756"	"blood vessel"	5.06e-61	7.072427502	"dbEST"
"Hs.679614"	"blood vessel"	5.06e-61	7.072427502	"dbEST"
"Hs.334274"	"blood vessel"	1.15e-61	6.880640162	"dbEST"
"Hs.436214"	"blood vessel"	4.93e-64	7.054487798	"dbEST"
"Hs.477892"	"blood vessel"	2.06e-64	5.81814107	"dbEST"
"Hs.334190"	"blood vessel"	8.62e-65	7.072427502	"dbEST"
"Hs.679649"	"blood vessel"	8.62e-65	7.072427502	"dbEST"
"Hs.334272"	"blood vessel"	1.82e-66	7.070619938	"dbEST"
"Hs.58586"	"blood vessel"	1.82e-66	7.061042583	"dbEST"
"Hs.530402"	"blood vessel"	6.44e-67	6.025542638	"dbEST"
"Hs.177968"	"blood vessel"	2.13e-68	6.994844754	"dbEST"
"Hs.728788"	"blood vessel"	1.16e-68	6.91390667	"dbEST"
"Hs.491582"	"blood vessel"	6.45e-69	4.853401916	"dbEST"
"Hs.679609"	"blood vessel"	1.9e-69	7.07209348	"dbEST"
"Hs.551914"	"blood vessel"	1.92e-70	7.072427502	"dbEST"
"Hs.459534"	"blood vessel"	1.03e-70	6.967513132	"dbEST"
"Hs.444558"	"blood vessel"	3.71e-71	6.798583521	"dbEST"
"Hs.519523"	"blood vessel"	3.48e-71	4.17380674	"dbEST"
"Hs.76753"	"blood vessel"	1.74e-71	4.850803638	"dbEST"
"Hs.118161"	"blood vessel"	6.52e-73	7.045801629	"dbEST"
"Hs.103159"	"blood vessel"	2.6e-73	7.059788355	"dbEST"
"Hs.570950"	"blood vessel"	4.26e-76	7.072427502	"dbEST"
"Hs.679601"	"blood vessel"	4.26e-76	7.072427502	"dbEST"
"Hs.148241"	"blood vessel"	2.31e-76	7.07235578	"dbEST"
"Hs.676633"	"blood vessel"	2.31e-76	7.072005635	"dbEST"
"Hs.376443"	"blood vessel"	3.21e-79	7.071180162	"dbEST"
"Hs.290456"	"blood vessel"	4.12e-80	7.071994027	"dbEST"
"Hs.659617"	"blood vessel"	3.25e-80	7.07175634	"dbEST"
"Hs.654514"	"blood vessel"	3.19e-81	4.41259241	"dbEST"
"Hs.164021"	"blood vessel"	4.98e-82	6.61664657	"dbEST"
"Hs.729532"	"blood vessel"	8.57e-84	7.070681903	"dbEST"
"Hs.714094"	"blood vessel"	2.32e-84	7.070977281	"dbEST"
"Hs.721357"	"blood vessel"	5.18e-85	6.026492651	"dbEST"
"Hs.333749"	"blood vessel"	1.61e-85	7.072427502	"dbEST"
"Hs.483924"	"blood vessel"	9.32e-86	6.476647872	"dbEST"
"Hs.646340"	"blood vessel"	3.58e-87	7.045225251	"dbEST"
"Hs.567571"	"blood vessel"	1.25e-88	6.564145395	"dbEST"
"Hs.518123"	"blood vessel"	5.45e-89	6.271561048	"dbEST"
"Hs.386726"	"blood vessel"	3.86e-93	4.179710559	"dbEST"
"Hs.491737"	"blood vessel"	2.98e-93	6.159515553	"dbEST"
"Hs.729126"	"blood vessel"	1.28e-95	7.065150492	"dbEST"
"Hs.658956"	"blood vessel"	3.74e-96	6.820692525	"dbEST"
"Hs.41690"	"blood vessel"	3.34e-96	6.468736276	"dbEST"
"Hs.656586"	"blood vessel"	3.26e-96	6.863852687	"dbEST"
"Hs.80741"	"blood vessel"	2.35e-96	6.441510706	"dbEST"
"Hs.516173"	"blood vessel"	4.58e-99	6.73127526	"dbEST"
"Hs.446847"	"blood vessel"	6.86e-100	7.071609688	"dbEST"
"Hs.592258"	"blood vessel"	2.77e-100	5.347893447	"dbEST"
"Hs.481242"	"blood vessel"	1.36e-100	7.072427502	"dbEST"
"Hs.652166"	"blood vessel"	1.18e-100	6.97208904	"dbEST"
"Hs.514740"	"blood vessel"	3.05e-102	7.069605089	"dbEST"
"Hs.573109"	"blood vessel"	1.77e-102	7.072427502	"dbEST"
"Hs.532019"	"blood vessel"	5.12e-104	5.691157831	"dbEST"
"Hs.429596"	"blood vessel"	1.96e-105	6.747293838	"dbEST"
"Hs.162777"	"blood vessel"	5.49e-106	7.016781886	"dbEST"
"Hs.591038"	"blood vessel"	9.03e-107	7.056450332	"dbEST"
"Hs.526817"	"blood vessel"	3.94e-107	7.046070678	"dbEST"
"Hs.546823"	"blood vessel"	3.94e-108	7.072427502	"dbEST"
"Hs.276262"	"blood vessel"	2.99e-108	7.072391664	"dbEST"
"Hs.729320"	"blood vessel"	5.36e-109	6.984661104	"dbEST"
"Hs.656137"	"blood vessel"	2.29e-109	6.988281293	"dbEST"
"Hs.179213"	"blood vessel"	4.57e-111	7.071768304	"dbEST"
"Hs.195740"	"blood vessel"	7.53e-114	6.896553616	"dbEST"
"Hs.386232"	"blood vessel"	2.92e-114	7.071862385	"dbEST"
"Hs.436062"	"blood vessel"	1.16e-117	6.634015624	"dbEST"
"Hs.171626"	"blood vessel"	1.26e-118	4.613101322	"dbEST"
"Hs.591757"	"blood vessel"	1.2e-119	7.026432574	"dbEST"
"Hs.90708"	"blood vessel"	1.16e-120	6.917506713	"dbEST"
"Hs.21160"	"blood vessel"	5.36e-122	6.643166638	"dbEST"
"Hs.655688"	"blood vessel"	7.13e-123	6.937741919	"dbEST"
"Hs.679619"	"blood vessel"	3.78e-125	7.072423	"dbEST"
"Hs.566513"	"blood vessel"	1.3e-129	7.071046445	"dbEST"
"Hs.507991"	"blood vessel"	6.48e-130	6.68979073	"dbEST"
"Hs.365706"	"blood vessel"	6.05e-130	4.951422621	"dbEST"
"Hs.449625"	"blood vessel"	9.84e-131	7.066545827	"dbEST"
"Hs.457407"	"blood vessel"	2.4e-136	7.024753792	"dbEST"
"Hs.655702"	"blood vessel"	6.41e-138	6.962970074	"dbEST"
"Hs.648607"	"blood vessel"	1.96e-138	7.069040584	"dbEST"
"Hs.679751"	"blood vessel"	3.62e-140	7.072427502	"dbEST"
"Hs.59736"	"blood vessel"	1.09e-144	7.069777017	"dbEST"
"Hs.112743"	"blood vessel"	7.36e-149	7.046680779	"dbEST"
"Hs.171130"	"blood vessel"	4.57e-151	7.038809434	"dbEST"
"Hs.12692"	"blood vessel"	1.86e-153	4.921976273	"dbEST"
"Hs.24950"	"blood vessel"	3.96e-162	4.105940891	"dbEST"
"Hs.615628"	"blood vessel"	1.5e-166	7.072427502	"dbEST"
"Hs.333975"	"blood vessel"	4.73e-191	7.072427502	"dbEST"
"Hs.1908"	"blood vessel"	4.25e-194	5.81246261	"dbEST"
"Hs.525061"	"blood vessel"	1.93e-199	6.99256828	"dbEST"
"Hs.615651"	"blood vessel"	1.79e-200	7.072427502	"dbEST"
"Hs.408927"	"blood vessel"	2.9e-210	7.037916294	"dbEST"
"Hs.192859"	"blood vessel"	3.24e-211	6.739490607	"dbEST"
"Hs.555239"	"blood vessel"	1.49e-215	7.072427502	"dbEST"
"Hs.207545"	"blood vessel"	3.79e-236	7.072366951	"dbEST"
"Hs.80962"	"blood vessel"	1.19e-281	7.061597257	"dbEST"
"Hs.333862"	"blood vessel"	0	7.07234435	"dbEST"
"Hs.126256"	"blood vessel"	0	7.039989796	"dbEST"
"Hs.420483"	"blood vessel"	0	7.025796851	"dbEST"
"Hs.709425"	"blood vessel"	0	6.985419744	"dbEST"
"Hs.83169"	"blood vessel"	0	6.283831425	"dbEST"
"Hs.90753"	"blood vessel"	0	6.964586935	"dbEST"
